Citing_PaperID,Cited_PaperID,CitationDate,Citing_AuthorID,Citing_AffiliationID,Citing_AuthorSequenceNumber,Cited_AuthorID,Cited_AffiliationID,Cited_AuthorSequenceNumber
3048973061,2964858750,2020-06-30,2098332532,,2,3181688100,42934936.0,1
3048973061,2964858750,2020-06-30,2637787812,,1,3181688100,42934936.0,1
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,1977608497,193662353.0,1
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,2044533847,51532219.0,3
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,2102710021,913958620.0,2
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,2176961643,149213910.0,6
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,2625824656,193662353.0,5
3033698385,2968356255,2020-06-30,2912043870,153592363.0,1,2681090082,193662353.0,4
3037205392,2974129037,2020-06-30,2068154889,13955877.0,1,2956450449,13955877.0,1
3037205392,2974129037,2020-06-30,2956450449,13955877.0,2,2956450449,13955877.0,1
3038921385,2977367021,2020-06-30,2479237645,134820265.0,1,1912977088,23923803.0,1
3038921385,2977367021,2020-06-30,2494050571,134820265.0,2,1912977088,23923803.0,1
3038921385,2977367021,2020-06-30,3038652218,134820265.0,3,1912977088,23923803.0,1
3038921385,2977367021,2020-06-30,2479237645,134820265.0,1,2127925102,40120149.0,2
3038921385,2977367021,2020-06-30,2494050571,134820265.0,2,2127925102,40120149.0,2
3038921385,2977367021,2020-06-30,3038652218,134820265.0,3,2127925102,40120149.0,2
3038218256,3048507173,2020-06-30,2907419295,25846049.0,1,2907419295,25846049.0,1
3033915343,3080593813,2020-06-30,1980946388,313325847.0,1,3081429645,,1
3196805583,3091884811,2020-06-30,3158802945,879563668.0,1,3092375213,17974374.0,1
3196805583,3091884811,2020-06-30,3158802945,879563668.0,1,3092375213,879563668.0,1
3038288558,2990261557,2020-06-30,2037143401,45129253.0,1,2581314997,,1
3038288558,2990261557,2020-06-30,2037143401,45129253.0,1,2777298877,,2
3037298022,2995414666,2020-06-30,3037213007,,1,2505386729,,1
3037298022,2995414666,2020-06-30,3037390441,,2,2505386729,,1
3038921385,2996454007,2020-06-30,2479237645,134820265.0,1,2154120581,134820265.0,2
3038921385,2996454007,2020-06-30,2494050571,134820265.0,2,2154120581,134820265.0,2
3038921385,2996454007,2020-06-30,3038652218,134820265.0,3,2154120581,134820265.0,2
3038921385,2996454007,2020-06-30,2479237645,134820265.0,1,2166061350,134820265.0,3
3038921385,2996454007,2020-06-30,2494050571,134820265.0,2,2166061350,134820265.0,3
3038921385,2996454007,2020-06-30,3038652218,134820265.0,3,2166061350,134820265.0,3
3038921385,2996454007,2020-06-30,2479237645,134820265.0,1,2235156569,134820265.0,1
3038921385,2996454007,2020-06-30,2494050571,134820265.0,2,2235156569,134820265.0,1
3038921385,2996454007,2020-06-30,3038652218,134820265.0,3,2235156569,134820265.0,1
3039055408,2997714115,2020-06-30,2160198935,177877127.0,1,2160198935,177877127.0,1
3040571583,2999882872,2020-06-30,3003169402,,1,2999724829,,1
3038418179,568720026,2020-07-01,3039681799,,1,2681432125,,1
2994687296,587864234,2020-07-01,2087531796,111088046.0,1,3158069458,,1
3158329909,1565841233,2020-07-01,2142500284,126307644.0,1,2234036741,,1
3162526557,1565841233,2020-07-01,2142500284,126307644.0,1,2234036741,,1
3163384828,1565841233,2020-07-01,2142500284,126307644.0,1,2234036741,,1
3172357033,1565841233,2020-07-01,2142500284,126307644.0,1,2234036741,,1
3149553369,2003713999,2020-07-01,2122965412,150468666.0,1,2121331748,,1
3049631212,2040782935,2020-07-01,3049767200,,1,2337024387,,1
3043476549,2791738332,2020-07-01,2762447257,,3,2141608581,177725633.0,2
3043476549,2791738332,2020-07-01,2908540832,,1,2141608581,177725633.0,2
3043476549,2791738332,2020-07-01,2911153421,,2,2141608581,177725633.0,2
3043476549,2791738332,2020-07-01,2762447257,,3,2493910097,177725633.0,3
3043476549,2791738332,2020-07-01,2908540832,,1,2493910097,177725633.0,3
3043476549,2791738332,2020-07-01,2911153421,,2,2493910097,177725633.0,3
3043476549,2791738332,2020-07-01,2762447257,,3,2789449995,177725633.0,1
3043476549,2791738332,2020-07-01,2908540832,,1,2789449995,177725633.0,1
3043476549,2791738332,2020-07-01,2911153421,,2,2789449995,177725633.0,1
3038955859,2894736188,2020-07-01,2488750226,1313323035.0,1,2145552923,97565354.0,1
3022177109,2904119088,2020-07-01,3200081174,,1,2344910454,,1
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,2751082877,,4,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,2753420267,,6,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,3014266644,,5,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,3014570949,,2,93570193,522815984.0,2
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,297075814,,1
3015014631,3002259692,2020-07-01,2751082877,,4,297075814,,1
3015014631,3002259692,2020-07-01,2753420267,,6,297075814,,1
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,297075814,,1
3015014631,3002259692,2020-07-01,3014266644,,5,297075814,,1
3015014631,3002259692,2020-07-01,3014570949,,2,297075814,,1
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,2751082877,,4,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,2753420267,,6,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,3014266644,,5,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,3014570949,,2,1467376325,36053171.0,5
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,2751082877,,4,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,2753420267,,6,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,3014266644,,5,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,3014570949,,2,2109670459,18014758.0,6
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,2751082877,,4,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,2753420267,,6,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,3014266644,,5,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,3014570949,,2,2488282462,153718931.0,4
3015014631,3002259692,2020-07-01,1506984972,123387679.0,3,2707323779,,3
3015014631,3002259692,2020-07-01,2751082877,,4,2707323779,,3
3015014631,3002259692,2020-07-01,2753420267,,6,2707323779,,3
3015014631,3002259692,2020-07-01,2979683745,130769515.0,1,2707323779,,3
3015014631,3002259692,2020-07-01,3014266644,,5,2707323779,,3
3015014631,3002259692,2020-07-01,3014570949,,2,2707323779,,3
3031592560,3003877890,2020-07-01,2337511311,204403938.0,1,3003312165,,1
3049402671,3004304335,2020-07-01,3048983606,,2,3003343252,172901346.0,2
3049402671,3004304335,2020-07-01,3049047732,,3,3003343252,172901346.0,2
3049402671,3004304335,2020-07-01,3049170428,,1,3003343252,172901346.0,2
3049402671,3004304335,2020-07-01,3048983606,,2,3003343252,212220629.0,2
3049402671,3004304335,2020-07-01,3049047732,,3,3003343252,212220629.0,2
3049402671,3004304335,2020-07-01,3049170428,,1,3003343252,212220629.0,2
3049402671,3004304335,2020-07-01,3048983606,,2,3003624584,217663830.0,3
3049402671,3004304335,2020-07-01,3049047732,,3,3003624584,217663830.0,3
3049402671,3004304335,2020-07-01,3049170428,,1,3003624584,217663830.0,3
3049402671,3004304335,2020-07-01,3048983606,,2,3004047249,212220629.0,1
3049402671,3004304335,2020-07-01,3049047732,,3,3004047249,212220629.0,1
3049402671,3004304335,2020-07-01,3049170428,,1,3004047249,212220629.0,1
3042269745,3004735879,2020-07-01,782268928,,1,2151015278,194604659.0,1
3042269745,3004735879,2020-07-01,782268928,,1,3005392321,27837315.0,2
3040536941,3159802327,2020-07-01,2429510339,,2,3158086505,,1
3040536941,3159802327,2020-07-01,2682779540,,1,3158086505,,1
2992918124,3161466179,2020-07-01,2186639915,186143895.0,2,3162000843,,1
2992918124,3161466179,2020-07-01,2806649153,102197404.0,1,3162000843,,1
3145030404,3166643525,2020-07-01,3151683608,,1,3169656695,,1
3039035891,3167934213,2020-07-01,3083805886,,1,2154311130,,1
3043476549,2909448672,2020-07-01,2762447257,,3,2908540832,,1
3043476549,2909448672,2020-07-01,2908540832,,1,2908540832,,1
3043476549,2909448672,2020-07-01,2911153421,,2,2908540832,,1
3043476549,2909448672,2020-07-01,2762447257,,3,2910082700,,2
3043476549,2909448672,2020-07-01,2908540832,,1,2910082700,,2
3043476549,2909448672,2020-07-01,2911153421,,2,2910082700,,2
3043476549,2909448672,2020-07-01,2762447257,,3,2911153421,,3
3043476549,2909448672,2020-07-01,2908540832,,1,2911153421,,3
3043476549,2909448672,2020-07-01,2911153421,,2,2911153421,,3
3031592560,2912313484,2020-07-01,2337511311,204403938.0,1,2911883785,13634446.0,1
3015014631,2920054379,2020-07-01,1506984972,123387679.0,3,1757440756,,2
3015014631,2920054379,2020-07-01,2751082877,,4,1757440756,,2
3015014631,2920054379,2020-07-01,2753420267,,6,1757440756,,2
3015014631,2920054379,2020-07-01,2979683745,130769515.0,1,1757440756,,2
3015014631,2920054379,2020-07-01,3014266644,,5,1757440756,,2
3015014631,2920054379,2020-07-01,3014570949,,2,1757440756,,2
3015014631,2920054379,2020-07-01,1506984972,123387679.0,3,2919267121,,3
3015014631,2920054379,2020-07-01,2751082877,,4,2919267121,,3
3015014631,2920054379,2020-07-01,2753420267,,6,2919267121,,3
3015014631,2920054379,2020-07-01,2979683745,130769515.0,1,2919267121,,3
3015014631,2920054379,2020-07-01,3014266644,,5,2919267121,,3
3015014631,2920054379,2020-07-01,3014570949,,2,2919267121,,3
3015014631,2920054379,2020-07-01,1506984972,123387679.0,3,2919705576,,1
3015014631,2920054379,2020-07-01,2751082877,,4,2919705576,,1
3015014631,2920054379,2020-07-01,2753420267,,6,2919705576,,1
3015014631,2920054379,2020-07-01,2979683745,130769515.0,1,2919705576,,1
3015014631,2920054379,2020-07-01,3014266644,,5,2919705576,,1
3015014631,2920054379,2020-07-01,3014570949,,2,2919705576,,1
3015014631,2920054379,2020-07-01,1506984972,123387679.0,3,2919888686,,5
3015014631,2920054379,2020-07-01,2751082877,,4,2919888686,,5
3015014631,2920054379,2020-07-01,2753420267,,6,2919888686,,5
3015014631,2920054379,2020-07-01,2979683745,130769515.0,1,2919888686,,5
3015014631,2920054379,2020-07-01,3014266644,,5,2919888686,,5
3015014631,2920054379,2020-07-01,3014570949,,2,2919888686,,5
3015014631,2920054379,2020-07-01,1506984972,123387679.0,3,2920124146,,4
3015014631,2920054379,2020-07-01,2751082877,,4,2920124146,,4
3015014631,2920054379,2020-07-01,2753420267,,6,2920124146,,4
3015014631,2920054379,2020-07-01,2979683745,130769515.0,1,2920124146,,4
3015014631,2920054379,2020-07-01,3014266644,,5,2920124146,,4
3015014631,2920054379,2020-07-01,3014570949,,2,2920124146,,4
3015014631,2920559998,2020-07-01,1506984972,123387679.0,3,1757440756,,5
3015014631,2920559998,2020-07-01,2751082877,,4,1757440756,,5
3015014631,2920559998,2020-07-01,2753420267,,6,1757440756,,5
3015014631,2920559998,2020-07-01,2979683745,130769515.0,1,1757440756,,5
3015014631,2920559998,2020-07-01,3014266644,,5,1757440756,,5
3015014631,2920559998,2020-07-01,3014570949,,2,1757440756,,5
3015014631,2920559998,2020-07-01,1506984972,123387679.0,3,2919267121,,1
3015014631,2920559998,2020-07-01,2751082877,,4,2919267121,,1
3015014631,2920559998,2020-07-01,2753420267,,6,2919267121,,1
3015014631,2920559998,2020-07-01,2979683745,130769515.0,1,2919267121,,1
3015014631,2920559998,2020-07-01,3014266644,,5,2919267121,,1
3015014631,2920559998,2020-07-01,3014570949,,2,2919267121,,1
3015014631,2920559998,2020-07-01,1506984972,123387679.0,3,2919705576,,2
3015014631,2920559998,2020-07-01,2751082877,,4,2919705576,,2
3015014631,2920559998,2020-07-01,2753420267,,6,2919705576,,2
3015014631,2920559998,2020-07-01,2979683745,130769515.0,1,2919705576,,2
3015014631,2920559998,2020-07-01,3014266644,,5,2919705576,,2
3015014631,2920559998,2020-07-01,3014570949,,2,2919705576,,2
3015014631,2920559998,2020-07-01,1506984972,123387679.0,3,2919888686,,4
3015014631,2920559998,2020-07-01,2751082877,,4,2919888686,,4
3015014631,2920559998,2020-07-01,2753420267,,6,2919888686,,4
3015014631,2920559998,2020-07-01,2979683745,130769515.0,1,2919888686,,4
3015014631,2920559998,2020-07-01,3014266644,,5,2919888686,,4
3015014631,2920559998,2020-07-01,3014570949,,2,2919888686,,4
3015014631,2920559998,2020-07-01,1506984972,123387679.0,3,2920124146,,3
3015014631,2920559998,2020-07-01,2751082877,,4,2920124146,,3
3015014631,2920559998,2020-07-01,2753420267,,6,2920124146,,3
3015014631,2920559998,2020-07-01,2979683745,130769515.0,1,2920124146,,3
3015014631,2920559998,2020-07-01,3014266644,,5,2920124146,,3
3015014631,2920559998,2020-07-01,3014570949,,2,2920124146,,3
3145239123,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3148319361,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3150222986,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3151503825,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3161446436,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3178449721,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3193217629,3009737545,2020-07-01,2461811783,16835326.0,1,14282691,,3
3145239123,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3148319361,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3150222986,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3151503825,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3161446436,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3178449721,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3193217629,3009737545,2020-07-01,2461811783,16835326.0,1,3010357420,,2
3145239123,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3148319361,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3150222986,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3151503825,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3161446436,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3178449721,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3193217629,3009737545,2020-07-01,2461811783,16835326.0,1,3010442908,,1
3125497276,3010271707,2020-07-01,296418285,,1,3009488256,181190671.0,1
3125497276,3010271707,2020-07-01,2705477948,79731167.0,2,3009488256,181190671.0,1
2994985755,2925760028,2020-07-01,3213145582,,1,2929607235,,1
3031674815,2937962810,2020-07-01,240724187,9300472.0,2,2938825030,,2
3031674815,2937962810,2020-07-01,2736423879,84884186.0,1,2938825030,,2
3031674815,2937962810,2020-07-01,240724187,9300472.0,2,3119392875,,1
3031674815,2937962810,2020-07-01,2736423879,84884186.0,1,3119392875,,1
3043207154,2941771034,2020-07-01,2800458930,,1,2800458930,,1
3034062008,2943192330,2020-07-01,734330538,185261750.0,1,2086612717,164389053.0,1
3102883369,3013470399,2020-07-01,3104693929,,1,3013257069,,1
3039599799,3013745457,2020-07-01,2556862158,30016755.0,4,2556862158,30016755.0,3
3039599799,3013745457,2020-07-01,2912872287,40120149.0,1,2556862158,30016755.0,3
3039599799,3013745457,2020-07-01,3004443911,40120149.0,2,2556862158,30016755.0,3
3039599799,3013745457,2020-07-01,3038569310,40120149.0,3,2556862158,30016755.0,3
3039599799,3013745457,2020-07-01,2556862158,30016755.0,4,2912872287,40120149.0,2
3039599799,3013745457,2020-07-01,2912872287,40120149.0,1,2912872287,40120149.0,2
3039599799,3013745457,2020-07-01,3004443911,40120149.0,2,2912872287,40120149.0,2
3039599799,3013745457,2020-07-01,3038569310,40120149.0,3,2912872287,40120149.0,2
3039599799,3013745457,2020-07-01,2556862158,30016755.0,4,3004443911,40120149.0,1
3039599799,3013745457,2020-07-01,2912872287,40120149.0,1,3004443911,40120149.0,1
3039599799,3013745457,2020-07-01,3004443911,40120149.0,2,3004443911,40120149.0,1
3039599799,3013745457,2020-07-01,3038569310,40120149.0,3,3004443911,40120149.0,1
3039599799,3013745457,2020-07-01,2556862158,30016755.0,4,3007562983,,4
3039599799,3013745457,2020-07-01,2912872287,40120149.0,1,3007562983,,4
3039599799,3013745457,2020-07-01,3004443911,40120149.0,2,3007562983,,4
3039599799,3013745457,2020-07-01,3038569310,40120149.0,3,3007562983,,4
3021425499,3014214994,2020-07-01,3022770669,,1,2096723482,,1
3021425499,3014214994,2020-07-01,3022770669,,1,2159818946,,2
3108564485,3014962750,2020-07-01,2133154492,157071867.0,1,2690745691,141596103.0,1
3038537196,3016165748,2020-07-01,2124125754,142740786.0,1,169657574,,1
3038537196,3016165748,2020-07-01,2754029430,4322298.0,2,169657574,,1
3038537196,3016165748,2020-07-01,2760822832,39694355.0,3,169657574,,1
3038537196,3016165748,2020-07-01,2903659553,155781252.0,4,169657574,,1
3038537196,3016165748,2020-07-01,3040636609,,5,169657574,,1
3014989197,3016882487,2020-07-01,1091033623,204824540.0,1,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,1997887079,,7,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2105226488,129604602.0,8,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2105226488,204824540.0,8,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2132950599,1297991670.0,4,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2149526192,129604602.0,2,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2149526192,204824540.0,2,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2170514714,204824540.0,6,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2286687524,129604602.0,5,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2286687524,204824540.0,5,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2694977883,131840922.0,3,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,2694977883,196829312.0,3,2577325756,57093077.0,3
3014989197,3016882487,2020-07-01,1091033623,204824540.0,1,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,1997887079,,7,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2105226488,129604602.0,8,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2105226488,204824540.0,8,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2132950599,1297991670.0,4,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2149526192,129604602.0,2,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2149526192,204824540.0,2,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2170514714,204824540.0,6,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2286687524,129604602.0,5,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2286687524,204824540.0,5,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2694977883,131840922.0,3,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,2694977883,196829312.0,3,2577325756,92869138.0,3
3014989197,3016882487,2020-07-01,1091033623,204824540.0,1,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,1997887079,,7,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2105226488,129604602.0,8,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2105226488,204824540.0,8,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2132950599,1297991670.0,4,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2149526192,129604602.0,2,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2149526192,204824540.0,2,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2170514714,204824540.0,6,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2286687524,129604602.0,5,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2286687524,204824540.0,5,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2694977883,131840922.0,3,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,2694977883,196829312.0,3,3016947683,57093077.0,2
3014989197,3016882487,2020-07-01,1091033623,204824540.0,1,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,1997887079,,7,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2105226488,129604602.0,8,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2105226488,204824540.0,8,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2132950599,1297991670.0,4,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2149526192,129604602.0,2,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2149526192,204824540.0,2,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2170514714,204824540.0,6,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2286687524,129604602.0,5,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2286687524,204824540.0,5,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2694977883,131840922.0,3,3176828449,57093077.0,1
3014989197,3016882487,2020-07-01,2694977883,196829312.0,3,3176828449,57093077.0,1
3040012670,3019142232,2020-07-01,2131013195,32971472.0,5,2176888717,,1
3040012670,3019142232,2020-07-01,2142828707,183935753.0,3,2176888717,,1
3040012670,3019142232,2020-07-01,2318272292,118564535.0,1,2176888717,,1
3040012670,3019142232,2020-07-01,2507478930,,2,2176888717,,1
3040012670,3019142232,2020-07-01,2578120959,7877124.0,4,2176888717,,1
3040659986,2947026580,2020-07-01,2015143414,,2,2015143414,,1
3040659986,2947026580,2020-07-01,3039554455,,1,2015143414,,1
3102883369,2947861360,2020-07-01,3104693929,,1,1452587897,,1
3087850914,2949278035,2020-07-01,3088092710,1313323035.0,1,2120623683,1313323035.0,1
3088013602,2949278035,2020-07-01,2206167757,1313323035.0,1,2120623683,1313323035.0,1
3088013602,2949278035,2020-07-01,2515336893,1313323035.0,2,2120623683,1313323035.0,1
3088013602,2949278035,2020-07-01,3089020453,1313323035.0,3,2120623683,1313323035.0,1
3039936721,2949598697,2020-07-01,2239823816,193775966.0,1,2189418111,,1
3167951211,2949798439,2020-07-01,2147315226,56590836.0,1,2952389927,,1
3028420450,2950109436,2020-07-01,196426889,23923803.0,2,2949712381,,1
3028420450,2950109436,2020-07-01,2069350551,23923803.0,1,2949712381,,1
3167951211,2950950417,2020-07-01,2147315226,56590836.0,1,2131083418,200719446.0,1
3181502851,2950950417,2020-07-01,2147315226,56590836.0,1,2131083418,200719446.0,1
3184668842,2950950417,2020-07-01,2147315226,56590836.0,1,2131083418,200719446.0,1
3210792441,2950950417,2020-07-01,2147315226,56590836.0,1,2131083418,200719446.0,1
3084108772,2951247631,2020-07-01,2023914599,,1,2248301420,,1
3102883369,2951247631,2020-07-01,3104693929,,1,2248301420,,1
3150941599,3029488133,2020-07-01,2122965412,150468666.0,1,3029379986,,1
3102883369,3031404060,2020-07-01,3104693929,,1,3029862232,,1
3081613307,3033025798,2020-07-01,2765259220,9360294.0,2,3033566651,40120149.0,1
3081613307,3033025798,2020-07-01,2795156633,25217355.0,1,3033566651,40120149.0,1
2994678746,3033634600,2020-07-01,2133084003,,1,3032932373,129604602.0,1
3162526557,3036894326,2020-07-01,2142500284,126307644.0,1,3036466997,,1
3093485100,2963788621,2020-07-01,2109232035,99464096.0,2,2109232035,99464096.0,2
3093485100,2963788621,2020-07-01,2612893855,2802067006.0,1,2109232035,99464096.0,2
3093485100,2963788621,2020-07-01,2109232035,99464096.0,2,2612893855,99464096.0,1
3093485100,2963788621,2020-07-01,2612893855,2802067006.0,1,2612893855,99464096.0,1
3039973932,2964062713,2020-07-01,3038165431,,1,2593385543,32597200.0,1
3039973932,2964062713,2020-07-01,3038165431,,1,2963843576,32597200.0,2
3039973932,2964062713,2020-07-01,3038165431,,1,2963953611,32597200.0,3
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,2751082877,,4,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,2753420267,,6,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,3014266644,,5,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,3014570949,,2,2088219319,130769515.0,11
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,2751082877,,4,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,2753420267,,6,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,3014266644,,5,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,3014570949,,2,2088219319,143397708.0,11
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,2751082877,,4,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,2753420267,,6,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,3014266644,,5,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,3014570949,,2,2103066192,143397708.0,9
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,2751082877,,4,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,2753420267,,6,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,3014266644,,5,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,3014570949,,2,2123763154,55769427.0,10
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,2751082877,,4,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,2753420267,,6,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,3014266644,,5,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,3014570949,,2,2320972806,140172145.0,6
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2476893935,,5
3015014631,2969693947,2020-07-01,2751082877,,4,2476893935,,5
3015014631,2969693947,2020-07-01,2753420267,,6,2476893935,,5
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2476893935,,5
3015014631,2969693947,2020-07-01,3014266644,,5,2476893935,,5
3015014631,2969693947,2020-07-01,3014570949,,2,2476893935,,5
3015014631,2969693947,2020-07-01,1506984972,123387679.0,3,2499881123,2800250139.0,4
3015014631,2969693947,2020-07-01,2751082877,,4,2499881123,2800250139.0,4
3015014631,2969693947,2020-07-01,2753420267,,6,2499881123,2800250139.0,4
3015014631,2969693947,2020-07-01,2979683745,130769515.0,1,2499881123,2800250139.0,4
3015014631,2969693947,2020-07-01,3014266644,,5,2499881123,2800250139.0,4
3015014631,2969693947,2020-07-01,3014570949,,2,2499881123,2800250139.0,4
